,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_slogg,koi_srad
3865,12107008,K04297.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,5.93725628,0.351,3.639,115.6,0.86,891.0,17.1,5428.0,4.494,0.799
3866,9776794,K04363.01,CANDIDATE,CANDIDATE,0.999,0,0,0,0,18.22211768,0.973,2.044,2318.0,7.45,620.0,15.2,5162.0,4.4110000000000005,0.958
3867,7427764,K04364.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.56383697,0.365,2.271,201.8,1.22,980.0,9.9,5408.0,4.496,0.861
3868,7673192,K02722.05,CANDIDATE,CANDIDATE,0.887,0,0,0,0,16.5340022,0.525,4.063,89.2,1.17,819.0,9.3,6052.0,4.285,1.202
3871,9899630,K04439.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.33258455,1.141,5.77,152.7,15.89,1680.0,8.1,6039.0,4.493,0.951
3873,8416523,K04441.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,0.34184201700000005,0.957,1.1554,285.6,1.72,2023.0,70.1,5016.0,4.601,0.747
3874,11124436,K04442.01,CANDIDATE,CANDIDATE,0.97,0,0,0,0,13.9482197,0.197,7.686,119.4,2.53,1063.0,14.5,5529.0,3.8080000000000003,2.346
3875,5780855,K04443.01,CANDIDATE,CANDIDATE,0.988,0,0,0,0,5.67577999,0.91,3.554,51.2,1.22,1357.0,11.2,6681.0,4.2330000000000005,1.438
3876,3751231,K07666.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.5709538510000001,0.059,0.998,76.1,1.01,2464.0,8.9,6238.0,4.396,1.145
3877,9491832,K04226.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,49.564693,0.685,8.54,113.5,1.63,588.0,15.0,5907.0,4.212,1.442
3878,7816665,K04227.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,4.29258258,0.339,3.069,369.6,1.87,1161.0,16.1,6137.0,4.487,0.963
3879,9535881,K04228.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.960842633,1.341,2.6441,2022.9,67.53,2808.0,176.1,7381.0,4.186,1.597
3881,9872831,K04230.01,CONFIRMED,CANDIDATE,0.877,0,0,0,0,5.49548533,0.202,2.461,85.8,1.3,1293.0,14.2,6157.0,4.159,1.392
3882,2852941,K04298.01,CANDIDATE,CANDIDATE,0.854,0,0,0,0,2.89494709,0.191,3.254,45.8,1.16,1919.0,14.3,7087.0,4.137,1.684
3883,8508126,K04299.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.980505042,1.206,1.4068,426.6,26.35,1904.0,51.5,5794.0,4.372,1.059
3884,12306058,K02541.02,CONFIRMED,CANDIDATE,0.995,0,0,0,0,20.4853893,0.834,10.229,89.5,3.6,1015.0,17.9,4938.0,3.45,3.324
3885,8507475,K04300.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.58273837,0.143,1.523,360.5,1.64,1064.0,11.6,5448.0,4.5169999999999995,0.872
3886,8773015,K04301.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,15.604841,0.715,4.543,73.4,1.57,1013.0,15.3,6254.0,4.019,1.706
3888,3531231,K07657.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,62.060783,0.928,28.203,472.9,2.11,400.0,19.9,5526.0,4.578,0.784
3889,4773392,K04367.01,CANDIDATE,CANDIDATE,0.971,0,0,0,0,170.995748,0.839,3.88,477.1,4.9,463.0,15.5,6127.0,3.991,1.983
3890,5471489,K04368.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4252735,0.171,20.756,84.7,2.37,1299.0,36.6,6156.0,3.7030000000000003,2.557
3893,9936080,K04431.01,CANDIDATE,CANDIDATE,0.998,0,0,0,0,19.5650801,0.025,4.242,61.7,0.97,791.0,13.8,6180.0,4.294,1.235
3896,9518651,K04433.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.17823752,0.037,2.259,44.0,0.64,1473.0,10.1,6052.0,4.422,0.969
3899,11080405,K02442.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.3101351,0.783,3.797,263.7,1.51,651.0,12.9,5009.0,4.4910000000000005,0.84
3900,11509504,K04232.01,CONFIRMED,CANDIDATE,0.998,0,0,0,0,2.61576515,0.25,2.777,120.4,1.06,1379.0,15.1,6088.0,4.446000000000001,0.958
3902,11611275,K04234.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,6.94245216,0.485,3.491,160.8,1.34,1003.0,14.7,6108.0,4.466,1.03
3903,6290935,K04302.01,CANDIDATE,CANDIDATE,0.99,0,0,0,0,5.53312006,0.299,3.486,53.1,1.05,1303.0,13.4,6170.0,4.15,1.425
3904,12734396,K04303.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,200.721168,0.234,9.91,822.5,3.32,327.0,13.1,5566.0,4.275,1.17
3905,11612280,K04304.01,CONFIRMED,CANDIDATE,0.966,0,0,0,0,9.4061364,0.397,4.882,79.5,1.14,981.0,13.2,5855.0,4.24,1.268
3907,8149484,K04306.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.489457454,0.171,3.028,56.3,1.58,2415.0,29.7,6316.0,3.908,2.087
3908,12407623,K04370.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.181165291,0.632,1.013,370.4,1.52,1398.0,14.1,5203.0,4.582,0.747
3909,11444514,K04371.01,CONFIRMED,CANDIDATE,0.997,0,0,0,0,66.373298,0.021,8.559,415.0,1.99,471.0,13.7,6143.0,4.47,0.976
3910,9886361,K02732.02,CONFIRMED,CANDIDATE,0.948,0,0,0,0,13.61165024,0.112,7.617,95.5,1.46,958.0,31.6,6170.0,4.192,1.499
3911,9349757,K03348.02,CANDIDATE,CANDIDATE,0.997,0,0,0,0,17.7189786,0.05,4.102,176.8,1.44,713.0,9.7,5566.0,4.329,1.099
3912,9702006,K04372.01,CANDIDATE,CANDIDATE,0.977,0,0,0,0,6.24564633,0.594,2.459,212.0,1.06,731.0,11.9,4858.0,4.622,0.707
3913,6778008,K04373.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.945829261,0.326,1.715,98.2,0.86,1790.0,15.1,5959.0,4.546,0.859
3914,8308260,K04436.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.9731608359999999,0.034,0.864,138.3,1.22,1932.0,9.8,6108.0,4.466,1.03
3915,8492101,K04437.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,4.05943749,0.914,3.245,105.4,2.11,1295.0,18.1,5051.0,3.978,1.655
3916,6103377,K03004.02,CANDIDATE,CANDIDATE,0.981,0,0,0,0,7.03965141,0.778,3.141,268.7,2.72,1171.0,9.8,5902.0,4.128,1.513
3917,3660581,K07662.01,CANDIDATE,CANDIDATE,0.984,0,0,0,0,4.72519164,0.6,3.751,98.8,3.98,2250.0,10.0,6655.0,3.49,3.831
3918,6343576,K04438.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,6.39903778,0.241,3.15,186.6,6.54,1780.0,24.1,5178.0,3.286,4.856
3919,10794974,K04235.01,CANDIDATE,CANDIDATE,0.997,0,0,0,0,66.6434565,0.985,2.385,277.3,2.99,476.0,14.8,5751.0,4.3389999999999995,1.164
3921,7259249,K04237.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.950735805,0.57,1.1434,175.1,1.39,1908.0,17.1,6039.0,4.478,1.005
3923,9640924,K04239.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,2.17815935,0.503,1.839,116.3,1.22,1561.0,14.1,6258.0,4.413,1.098
3924,3558849,K04307.01,CANDIDATE,CANDIDATE,0.298,0,0,0,0,160.850075,0.769,9.427,428.1,3.41,413.0,16.1,5999.0,4.168,1.507
3925,11151677,K04308.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.7204606440000001,1.272,1.7846,2111.5,37.33,2240.0,117.2,6304.0,4.435,1.058
3926,11037128,K04309.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,3.7948721,1.168,1.713,305.1,16.1,1083.0,11.3,5883.0,4.58,0.793
3927,6587002,K00612.03,CANDIDATE,CANDIDATE,0.995,0,0,0,0,122.0804953,0.957,4.054,799.9,2.92,297.0,23.3,5132.0,4.571000000000001,0.77
3928,5175024,K02563.02,CANDIDATE,CANDIDATE,0.98,0,0,0,0,6.2614227,0.069,4.779,51.4,0.81,1146.0,10.6,6384.0,4.361000000000001,1.121
3929,9100953,K04500.03,CANDIDATE,CANDIDATE,0.978,0,0,0,0,14.7510068,0.75,2.25,381.1,1.7,629.0,9.5,5295.0,4.548,0.8
3930,10991114,K04374.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.70386741,0.033,1.41,125.7,0.86,1012.0,13.1,5496.0,4.592,0.776
3931,11969092,K04375.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.638437699,0.904,0.3028,286.8,2.48,1709.0,25.8,5073.0,4.571000000000001,0.824
3932,2570773,K04376.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.8912851,1.216,6.182,1223.4,19.96,1061.0,25.7,4700.0,4.605,0.707
3933,4945764,K04377.01,CANDIDATE,CANDIDATE,0.926,0,0,0,0,19.8751355,0.919,8.041,109.0,2.49,1061.0,15.2,6918.0,4.021,2.004
3935,3542542,K07658.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,3.47148164,0.719,4.679,122.7,0.85,970.0,9.5,5297.0,4.626,0.716
3936,11718389,K04444.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,5.94373492,0.197,1.847,301.0,1.14,674.0,13.2,4391.0,4.598,0.682
3938,10329196,K04446.01,CONFIRMED,CANDIDATE,0.895,0,0,0,0,85.7567919,0.713,5.695,159.1,2.99,528.0,16.9,5037.0,3.783,2.213
3939,10604592,K04447.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.18660188,0.828,1.585,122.3,0.98,1099.0,14.2,4904.0,4.535,0.772
3941,9593773,K04240.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.1339356,0.768,4.477,203.7,1.58,1315.0,21.4,6137.0,4.46,1.018
3942,9285568,K04241.01,CONFIRMED,CANDIDATE,0.992,0,0,0,0,2.55315031,0.32,1.849,185.3,1.25,1312.0,15.4,5970.0,4.521,0.908
3943,7604328,K02458.02,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.9365879460000004,0.863,1.8952,279.6,1.77,1190.0,20.1,5455.0,4.421,0.909
3944,9514372,K04242.01,CANDIDATE,CANDIDATE,0.996,0,0,0,0,145.786556,0.133,4.891,378.0,1.82,331.0,13.9,5578.0,4.44,0.95
3945,9777757,K04243.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.33254212,0.662,3.848,37.4,1.45,2694.0,10.6,6613.0,3.87,2.237
3946,7103919,K04310.01,CANDIDATE,CANDIDATE,0.986,0,0,0,0,10.7769944,0.069,2.616,185.6,1.15,752.0,11.3,5455.0,4.457,0.852
3947,3762750,K07668.01,CANDIDATE,CANDIDATE,0.77,0,0,0,0,2.5093344,0.019,1.833,184.3,1.47,1483.0,8.4,6278.0,4.425,1.081
3948,8645191,K04311.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.918921494,0.011,0.9425,321.0,1.49,1697.0,23.7,5655.0,4.561,0.833
3949,10722485,K04312.01,CONFIRMED,CANDIDATE,0.99,0,0,0,0,7.84931877,0.107,3.747,68.2,0.81,925.0,12.6,5678.0,4.365,0.99
3951,8128067,K04314.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,12.4285576,0.892,13.98,620.1,2.22,669.0,13.2,5492.0,4.604,0.752
3952,7703910,K04379.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.2755113059999998,0.011,1.889,69.3,0.84,1739.0,10.3,5921.0,4.418,1.015
3953,9851360,K04381.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.4805019,0.972,8.345,164.9,1.26,781.0,11.0,5555.0,4.553999999999999,0.737
3954,9886361,K02732.04,CANDIDATE,CANDIDATE,0.848,0,0,0,0,24.5607107,0.374,8.679,55.2,1.13,787.0,14.9,6170.0,4.192,1.499
3955,6937529,K04382.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.94648935,0.01,3.155,57.0,0.89,1497.0,12.7,6481.0,4.378,1.171
3956,9490653,K04173.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,1.227986164,0.477,1.551,150.5,1.17,1673.0,14.8,5746.0,4.435,0.931
3957,3328027,K04174.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.11548883,0.505,4.008,169.5,1.29,1426.0,17.6,5952.0,4.489,0.971
3958,9640931,K04175.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.17815196,0.32,2.445,245.0,1.09,1139.0,17.9,5357.0,4.6339999999999995,0.7
3960,9640962,K04177.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.089077224,0.206,2.705,152.7,1.0,1458.0,18.7,5118.0,4.547,0.83
3961,5097454,K04244.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.288066288,1.378,6.4616,10083.0,34.84,1310.0,230.7,5233.0,4.625,0.639
3962,12737015,K04245.01,CANDIDATE,CANDIDATE,0.965,0,0,0,0,24.6683831,0.751,8.556,109.2,1.76,788.0,15.3,6059.0,4.151,1.554
3963,3663141,K07663.01,FALSE POSITIVE,FALSE POSITIVE,0.016,1,0,1,0,2.31894284,0.72,5.321,66.5,0.87,1375.0,13.6,5780.0,4.438,1.0
3964,5177859,K04246.01,CONFIRMED,FALSE POSITIVE,0.364,1,0,0,0,6.98472143,0.451,2.724,90.7,1.19,1059.0,11.7,5839.0,4.279,1.227
3966,4568117,K04248.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.562563871,0.36,1.591,34.6,0.69,2626.0,16.4,6577.0,4.381,1.145
3967,10342248,K04315.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,0.93373458,0.574,4.364,127.7,0.93,1573.0,27.8,5335.0,4.577,0.804
3968,9777290,K04316.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.33251948,0.402,3.733,233.7,1.64,1751.0,17.7,5926.0,4.381,1.058
3970,9286088,K04318.01,CANDIDATE,CANDIDATE,0.938,0,0,0,0,14.8162925,0.857,4.973,108.2,1.57,912.0,12.5,6356.0,4.27,1.325
3971,6289344,K04319.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,160.4122022,0.903,4.92,2538.0,4.45,270.0,24.4,5269.0,4.62,0.727
3973,9883606,K04383.01,CONFIRMED,CANDIDATE,0.999,0,0,0,0,4.34195312,0.118,2.598,73.3,0.94,1236.0,10.6,6164.0,4.378,1.09
3974,5860968,K04384.01,CONFIRMED,CANDIDATE,0.997,0,0,0,0,122.358116,0.255,10.768,352.8,2.15,407.0,12.2,5998.0,4.324,1.139
3975,3645438,K04385.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.298142,0.411,3.024,370.5,1.6,786.0,13.6,5119.0,4.508,0.834
3976,8480582,K04386.01,CANDIDATE,CANDIDATE,0.967,0,0,0,0,18.5010898,0.719,3.179,421.1,1.62,555.0,14.7,5242.0,4.613,0.734
3977,5197233,K04178.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,7.016016,0.89,3.8,169.0,1.72,1138.0,6.3,6642.0,4.39,1.136
3978,10936786,K04179.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.569961046,0.343,1.446,44.2,1.04,2743.0,18.9,5814.0,4.066,1.549
3979,7119481,K00566.03,CANDIDATE,CANDIDATE,0.964,0,0,0,0,42.068554,0.022,5.723,186.3,1.32,541.0,9.8,6122.0,4.487,0.964
3980,6938264,K04180.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.121634781,0.409,1.155,71.5,0.6,1225.0,14.8,4518.0,4.5889999999999995,0.72
3981,9899315,K04181.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.33256979,0.207,3.293,104.2,0.97,1692.0,18.4,6089.0,4.495,0.95
3982,9541089,K04182.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.536650896,1.175,4.702,273.2,18.45,2163.0,117.8,5819.0,4.494,0.881
3983,3650049,K04249.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,397.73699,0.883,11.76,1131.5,3.05,211.0,15.3,5313.0,4.521,0.768
3984,8741470,K04251.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.23968392,0.679,0.668,155.9,1.55,1060.0,9.0,5751.0,4.303,1.143
3985,11125613,K02485.02,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.60082855,0.395,1.938,296.3,1.36,927.0,17.9,4838.0,4.524,0.796
3986,10525049,K04252.01,CANDIDATE,CANDIDATE,0.999,0,0,0,0,15.5714121,0.312,2.294,173.5,0.72,399.0,13.0,3872.0,4.7139999999999995,0.557
3987,9896018,K02579.02,CANDIDATE,CANDIDATE,0.98,0,0,0,0,3.59645081,0.781,2.661,149.6,1.66,1327.0,16.2,5887.0,4.292,1.235
3988,5095082,K04320.01,CANDIDATE,CANDIDATE,0.554,0,0,0,0,20.6579443,0.188,8.798,98.2,1.27,728.0,14.1,5468.0,4.171,1.306
3989,12418891,K04321.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.760941405,0.26,1.773,186.6,1.18,1817.0,15.2,5629.0,4.553,0.87
3990,3839294,K07669.01,FALSE POSITIVE,FALSE POSITIVE,0.409,1,0,0,0,137.665706,0.041,3.732,536.9,15.41,720.0,11.7,4832.0,2.9530000000000003,6.897
3993,2830919,K04387.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.54038914,0.043,1.683,71.8,0.84,1638.0,9.1,5974.0,4.422,0.989
3994,9588822,K04388.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,71.76236302,0.052,29.435,8591.9,25.76,665.0,1134.3,5529.0,3.685,2.817
3995,2997459,K04389.01,CANDIDATE,CANDIDATE,0.571,0,0,0,0,16.3368863,0.066,3.597,225.9,1.27,642.0,12.1,5410.0,4.49,0.859
3996,8330207,K04390.01,CANDIDATE,CANDIDATE,1.0,0,0,0,0,1.63668262,1.22,1.907,921.7,103.99,2562.0,12.9,5234.0,3.4360000000000004,3.739
3997,5881813,K02744.02,CANDIDATE,CANDIDATE,0.579,0,0,0,0,11.615625,0.977,2.233,191.2,2.84,905.0,8.8,5332.0,4.083,1.453
3998,11560897,K02365.02,CONFIRMED,CANDIDATE,0.947,0,0,0,0,110.978266,0.074,11.312,150.2,1.86,463.0,14.0,5883.0,4.149,1.529
3999,10858737,K04183.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.9523784540000001,0.996,3.892,43.8,1.46,2528.0,17.4,6963.0,4.25,1.375
4000,6752002,K04184.01,CANDIDATE,CANDIDATE,0.999,0,0,0,0,6.08003714,0.254,1.308,184.0,1.07,808.0,17.7,4991.0,4.513,0.804
4001,7257966,K04185.01,CANDIDATE,CANDIDATE,0.992,0,0,0,0,3.035206175,0.965,0.6182,696.9,3.59,1143.0,19.1,5505.0,4.503,0.873
4002,9406892,K04186.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.21316437,0.672,3.874,116.1,0.95,1374.0,27.9,5921.0,4.465,0.83
4004,8487645,K04254.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.530967987,0.093,1.812,26.9,1.08,4196.0,24.1,8473.0,4.123,2.052
4005,10407482,K04255.01,CONFIRMED,CANDIDATE,0.974,0,0,0,0,6.30558387,0.601,2.619,193.1,2.52,1125.0,9.5,4934.0,3.927,1.756
4006,7901016,K04257.01,CANDIDATE,CANDIDATE,0.7,0,0,0,0,41.6757509,0.256,10.848,142.0,2.1,690.0,22.6,5745.0,3.957,1.763
4007,9910942,K04324.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,8.4803326,0.556,5.918,35.6,1.35,1390.0,11.0,6245.0,3.826,2.179
4008,7749002,K04325.01,CANDIDATE,CANDIDATE,0.868,0,0,0,0,0.609926502,0.24,1.2529,133.8,1.12,2141.0,15.3,5936.0,4.501,0.965
4009,10924340,K04326.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.750744255,1.154,1.7921,170.6,17.07,2074.0,50.4,6187.0,4.499,0.937
4010,5371777,K04327.01,CONFIRMED,CANDIDATE,0.992,0,0,0,0,0.9916596459999999,0.765,2.215,77.3,1.19,2102.0,13.5,6117.0,4.315,1.244
4011,6359926,K04391.01,CANDIDATE,CANDIDATE,0.99,0,0,0,0,49.4746966,0.491,10.46,291.0,1.62,498.0,17.2,5952.0,4.475,0.928
4012,6629993,K04392.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,118.609553,0.993,22.74,380.9,2.86,299.0,13.1,5017.0,4.531000000000001,0.792
4013,8324518,K04393.01,CANDIDATE,CANDIDATE,0.936,0,0,0,0,1.62888267,0.147,1.72,130.9,0.92,1327.0,12.5,5398.0,4.571000000000001,0.811
4014,10427700,K04394.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.616386349,0.226,0.8136,79.4,2.94,3552.0,21.9,5665.0,3.58,3.266
4015,3103473,K04395.01,CANDIDATE,CANDIDATE,0.528,0,0,0,0,1.9200625869999999,0.387,1.437,226.8,1.12,1189.0,12.6,5266.0,4.611000000000001,0.741
4017,3124598,K04187.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,7.07162308,0.331,2.587,123.0,1.42,1162.0,16.9,6313.0,4.24,1.259
4018,6879171,K04188.01,CANDIDATE,CANDIDATE,0.992,0,0,0,0,6.96352699,0.09,3.192,68.1,1.4,1298.0,17.4,6040.0,3.978,1.686
4019,9897364,K04189.01,CONFIRMED,CANDIDATE,0.997,0,0,0,0,64.2729088,0.908,12.136,1213.9,5.38,554.0,27.4,6341.0,4.2780000000000005,1.299
4020,12505503,K04190.01,CONFIRMED,CANDIDATE,0.931,0,0,0,0,3.4327371,0.703,4.001,63.2,0.75,1134.0,15.3,5757.0,4.5360000000000005,0.881
4021,3548639,K04191.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,13.8452726,0.566,2.555,93.2,2.34,1276.0,10.4,6845.0,3.89,2.324
4022,7115925,K04258.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566801617,0.565,2.75,24.9,0.88,3018.0,26.4,6287.0,4.064,1.693
4023,5785279,K04259.01,CANDIDATE,CANDIDATE,0.885,0,0,0,0,0.909127736,0.098,1.431,98.7,0.98,1818.0,13.9,5486.0,4.388999999999999,0.996
4025,10526887,K04261.01,CONFIRMED,CANDIDATE,0.741,0,0,0,0,1.450889836,0.333,1.753,135.7,1.21,1700.0,15.7,6046.0,4.423,1.023
4026,11125613,K02485.03,CONFIRMED,CANDIDATE,0.994,0,0,0,0,5.72716067,0.447,2.23,310.9,1.4,794.0,16.0,4838.0,4.524,0.796
4028,9896018,K02579.03,CANDIDATE,CANDIDATE,0.939,0,0,0,0,10.30148508,0.445,3.903,162.7,1.6,934.0,12.6,5887.0,4.292,1.235
4029,12456063,K04329.01,CANDIDATE,CANDIDATE,0.914,0,0,0,0,17.8007815,0.928,6.547,44.5,1.02,816.0,14.2,6240.0,4.3260000000000005,1.252
4031,5096053,K04331.01,CANDIDATE,CANDIDATE,0.907,0,0,0,0,1.7178598409999999,0.35,0.908,66.3,1.45,2212.0,9.5,6694.0,4.084,1.732
4034,3247503,K04397.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.447861451,0.427,0.8541,265.4,1.42,2263.0,20.3,5901.0,4.553,0.848
4035,5802637,K04398.01,CANDIDATE,CANDIDATE,0.979,0,0,0,0,7.3422467,0.253,2.029,366.8,1.6,837.0,11.8,5573.0,4.562,0.839
4036,5531694,K00647.02,CANDIDATE,CANDIDATE,0.935,0,0,0,0,8.1134681,0.454,4.961,40.5,0.92,1127.0,10.5,6011.0,4.123,1.409
4037,8733898,K02842.03,CONFIRMED,CANDIDATE,0.947,0,0,0,0,3.0362087389999997,0.111,0.9324,1820.5,1.4,520.0,26.0,3464.0,4.923,0.328
4038,9828127,K04192.01,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.0541469,0.175,4.587,283.1,1.51,635.0,19.3,5505.0,4.501,0.909
4039,7107802,K02420.02,CANDIDATE,CANDIDATE,0.991,0,0,0,0,5.4675514,0.27,3.283,87.2,1.07,1078.0,10.4,5557.0,4.288,1.151
4040,4281068,K07689.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.01530474,1.245,8.7622,16445.0,64.77,2324.0,1823.0,6428.0,4.226,1.44
4041,9092496,K04193.01,CANDIDATE,CANDIDATE,0.84,0,0,0,0,94.180473,0.955,7.345,1104.4,4.17,478.0,15.6,6997.0,4.475,1.0
4042,5644412,K04194.01,CONFIRMED,CANDIDATE,0.996,0,0,0,0,1.538185321,0.7,1.683,277.2,1.29,1234.0,15.2,5107.0,4.615,0.723
4043,9959545,K04195.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.332567643,0.642,4.284,56.7,0.62,1482.0,24.0,5687.0,4.582,0.79
4044,9641144,K04262.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.089076495,0.597,2.274,43.7,0.75,2016.0,15.3,6444.0,4.416,1.079
4045,8572168,K04263.01,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,1.6627103140000001,0.577,1.83,85.9,2.16,2307.0,23.8,6028.0,3.842,2.244
4046,12509829,K04264.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.888478095,0.452,1.5312,340.4,1.51,1665.0,24.6,5553.0,4.577,0.806
4047,7368137,K04265.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.18242002,0.721,4.103,69.7,0.7,1283.0,13.8,5808.0,4.583,0.786
4048,9027841,K04266.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.503999678,0.962,0.5421,975.6,2.97,1605.0,96.8,4898.0,4.686,0.568
4049,8953414,K04332.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,2.66588544,0.276,5.004,167.0,0.98,1041.0,17.2,4965.0,4.5360000000000005,0.771
4051,10140274,K04334.01,CANDIDATE,CANDIDATE,0.754,0,0,0,0,2.44232399,0.303,1.921,229.0,1.1,1029.0,14.1,4849.0,4.561,0.738
4052,10730070,K04335.01,CONFIRMED,CANDIDATE,0.994,0,0,0,0,7.61758198,0.234,3.545,85.4,1.0,1020.0,13.4,6202.0,4.401,1.072
4054,8345384,K04399.01,CANDIDATE,CANDIDATE,0.958,0,0,0,0,42.1003351,0.88,1.0834,214.0,1.42,466.0,13.9,5595.0,4.57,0.82
4055,2831055,K04400.01,CONFIRMED,CANDIDATE,0.995,0,0,0,0,2.20923119,0.11,2.392,59.8,0.84,1507.0,14.3,5991.0,4.375,1.092
